id;Gemeente;Gebied;Overgewicht (%)
1783;Westland;Wijk 02 Honselersdijk;46
1783;Westland;Wijk 03 Maasdijk;48
1783;Westland;Wijk 04 's-Gravenzande;49
1783;Westland;Wijk 05 Monster;50
1783;Westland;Wijk 06 Wateringen;49
1783;Westland;Wijk 07 De Lier;46
1783;Westland;Wijk 08 Kwintsheul;49
1783;Westland;Wijk 09 Poeldijk;49
1783;Westland;Wijk 10 Ter Heijde;55
98;Weststellingwerf;Gemeente;
98;Weststellingwerf;Wijk 00 Wolvega;55
98;Weststellingwerf;Wijk 01 Sonnega;50
98;Weststellingwerf;Wijk 02 Helomavaart;49
98;Weststellingwerf;Wijk 03 Munnekeburen;51
98;Weststellingwerf;Wijk 04 Scherpenzeel;51
98;Weststellingwerf;Wijk 05 Oldeholtpade;51
98;Weststellingwerf;Wijk 06 Blesdijke;51
98;Weststellingwerf;Wijk 07 Steggerda;50
98;Weststellingwerf;Wijk 08 Noordwolde;54
614;Westvoorne;Gemeente;
614;Westvoorne;Wijk 00 Rockanje;54
614;Westvoorne;Wijk 01 Oostvoorne;51
189;Wierden;Gemeente;
189;Wierden;Wijk 00 Wierden (kern);52
189;Wierden;Wijk 01 Landelijk gebied Wierden;50
189;Wierden;Wijk 02 Hooge-Hexel;52
189;Wierden;Wijk 03 Enter (kern);54
189;Wierden;Wijk 04 Landelijk gebied Enter;52
189;Wierden;Wijk 05 Rectum - Notter - Zuna;50
296;Wijchen;Gemeente;
296;Wijchen;Wijk 00 Wijchen buitengebied;50
296;Wijchen;Wijk 01 Wijchen kern;53
296;Wijchen;Wijk 02 Balgoij;50
296;Wijchen;Wijk 03 Batenburg;54
296;Wijchen;Wijk 04 Bergharen;51
296;Wijchen;Wijk 05 Hernen;53
296;Wijchen;Wijk 06 Leur;49
296;Wijchen;Wijk 07 Niftrik;56
296;Wijchen;Wijk 08 Alverna;53
1696;Wijdemeren;Gemeente;
1696;Wijdemeren;Wijk 00 's-Graveland;45
1696;Wijdemeren;Wijk 01 Kortenhoef;46
1696;Wijdemeren;Wijk 02 Ankeveen;46
1696;Wijdemeren;Wijk 03 Loosdrecht;47
1696;Wijdemeren;Wijk 04 Nieuw-Loosdrecht;47
1696;Wijdemeren;Wijk 05 Breukeleveen;44
1696;Wijdemeren;Wijk 06 Nederhorst den Berg;46
352;Wijk bij Duurstede;Gemeente;
352;Wijk bij Duurstede;Wijk 00 Wijk bij Duurstede;51
352;Wijk bij Duurstede;Wijk 01 Landelijk gebied;49
352;Wijk bij Duurstede;Wijk 02 Cothen;50
352;Wijk bij Duurstede;Wijk 03 Langbroek;51
53;Winsum;Gemeente;
53;Winsum;Wijk 00;51
53;Winsum;Wijk 01;53
53;Winsum;Wijk 02;54
53;Winsum;Wijk 03;51
294;Winterswijk;Gemeente;
294;Winterswijk;Wijk 00 Stad;52
294;Winterswijk;Wijk 01 Land;53
873;Woensdrecht;Gemeente;
873;Woensdrecht;Wijk 00 Hoogerheide en Woensdrecht;56
873;Woensdrecht;Wijk 01 Huijbergen;53
873;Woensdrecht;Wijk 02 Ossendrecht;57
873;Woensdrecht;Wijk 03 Putte;56
632;Woerden;Gemeente;
632;Woerden;Wijk 01 Woerden-Midden;49
632;Woerden;Wijk 02 Woerden-West;47
632;Woerden;Wijk 03 Woerden-Oost;45
632;Woerden;Wijk 04 Buitengebied Woerden-West;46
632;Woerden;Wijk 05 Buitengebied Woerden-Oost;45
632;Woerden;Wijk 06 Harmelen;47
632;Woerden;Wijk 07 Kamerik;48
632;Woerden;Wijk 08 Zegveld;50
880;Wormerland;Gemeente;
880;Wormerland;Wijk 00 Wormer;51
880;Wormerland;Wijk 01 Wijdewormer;51
880;Wormerland;Wijk 02 Jisp;51
351;Woudenberg;Gemeente;
351;Woudenberg;Wijk 00 Woudenberg;49
874;Woudrichem;Gemeente;
874;Woudrichem;Wijk 00 Woudrichem;54
874;Woudrichem;Wijk 01 Almkerk;51
874;Woudrichem;Wijk 02 Rijswijk;54
874;Woudrichem;Wijk 03 Giessen;54
874;Woudrichem;Wijk 04 Andel;55
874;Woudrichem;Wijk 05 Uitwijk en Waardhuizen;52
479;Zaanstad;Gemeente;
479;Zaanstad;Wijk 11 Zaandam Zuid;52
479;Zaanstad;Wijk 12 Poelenburg;58
479;Zaanstad;Wijk 13 Pelders- en Hoornseveld;56
479;Zaanstad;Wijk 14 Rosmolenwijk;52
479;Zaanstad;Wijk 15 Kogerveldwijk;52
479;Zaanstad;Wijk 16 Zaandam Noord;54
479;Zaanstad;Wijk 21 Oude Haven;47
479;Zaanstad;Wijk 22 Zaandam West;47
479;Zaanstad;Wijk 23 Nieuw West;47
479;Zaanstad;Wijk 31 Oud Koog a/d Zaan;52
479;Zaanstad;Wijk 32 Westerkoog;51
479;Zaanstad;Wijk 41 Oud Zaandijk;54
479;Zaanstad;Wijk 42 Rooswijk;53
479;Zaanstad;Wijk 51 Wormerveer;53
479;Zaanstad;Wijk 61 Krommenie Oost;53
479;Zaanstad;Wijk 62 Krommenie West;52
479;Zaanstad;Wijk 71 Assendelft-Zuid;51
479;Zaanstad;Wijk 72 Assendelft-Noord;50
479;Zaanstad;Wijk 81 Westzaan;49
297;Zaltbommel;Gemeente;
297;Zaltbommel;Wijk 00 Zaltbommel;53
297;Zaltbommel;Wijk 01 Brakel;54
297;Zaltbommel;Wijk 02 Kerkwijk;53
297;Zaltbommel;Wijk 03 Nederhemert;50
473;Zandvoort;Gemeente;
473;Zandvoort;Zandvoort Noord;50
473;Zandvoort;Zandvoort Zuid;47
473;Zandvoort;Bentveld;45
473;Zandvoort;Buitengebied;47
707;Zederik;Gemeente;
707;Zederik;Wijk 01 Lexmond;51
707;Zederik;Wijk 02 Ameide;52
707;Zederik;Wijk 03 Tienhoven;50
707;Zederik;Wijk 04 Meerkerk;50
707;Zederik;Wijk 05 Hei- en Boeicop;48
707;Zederik;Wijk 06 Leerbroek;46
707;Zederik;Wijk 07 Nieuwland;48
50;Zeewolde;Gemeente;
50;Zeewolde;Wijk 00;47
355;Zeist;Gemeente;
355;Zeist;Wijk 01 Centrum Zeist;44
355;Zeist;Wijk 02 Zeist-Noord;44
355;Zeist;Wijk 03 Zeist-West;48
355;Zeist;Wijk 04 Zeist-Oost, Zeister Bos e.o.;45
355;Zeist;Wijk 05 Huis Ter Heide, Bosch en Duin;46
299;Zevenaar;Gemeente;
299;Zevenaar;Wijk 00 Zevenaar;53
299;Zevenaar;Wijk 01 Babberich;55
299;Zevenaar;Wijk 02 Angerlo;57
299;Zevenaar;Wijk 03 Giesbeek;57
299;Zevenaar;Wijk 04 Lathum;54
637;Zoetermeer;Gemeente;
637;Zoetermeer;Centrum;53
637;Zoetermeer;Meerzicht;54
637;Zoetermeer;Buytenwegh de Leyens;53
637;Zoetermeer;Seghwaert;52
637;Zoetermeer;Noordhove;52
637;Zoetermeer;Rokkeveen;52
637;Zoetermeer;Oosterheem;50
637;Zoetermeer;Industriegebied;52
637;Zoetermeer;Buitengebied;45
638;Zoeterwoude;Gemeente;
638;Zoeterwoude;Wijk 00 Zoeterwoude;50
638;Zoeterwoude;Wijk 01 Hoge Rijndijk;51
56;Zuidhorn;Gemeente;
56;Zuidhorn;Wijk 00;50
56;Zuidhorn;Wijk 01;53
56;Zuidhorn;Wijk 02;51
56;Zuidhorn;Wijk 03;52
1892;Zuidplas;Gemeente;
1892;Zuidplas;Wijk 01 Moerkapelle;50
1892;Zuidplas;Wijk 02 Zevenhuizen;51
1892;Zuidplas;Wijk 03 Moordrecht;53
1892;Zuidplas;Wijk 04 Nieuwerkerk aan den IJssel;51
879;Zundert;Gemeente;
879;Zundert;Wijk 00 Zundert;52
879;Zundert;Wijk 01 Klein - Zundert;49
879;Zundert;Wijk 02 Wernhout;54
879;Zundert;Wijk 03 Achtmaal;53
879;Zundert;Wijk 04 Rijsbergen;51
301;Zutphen;Gemeente;
301;Zutphen;Wijk 00 Centrum - De Hoven;49
301;Zutphen;Wijk 01 Waterkwartier;53
301;Zutphen;Wijk 02 Noordveen;50
301;Zutphen;Wijk 03 Zuidwijken;54
301;Zutphen;Wijk 04 Leesten;51
301;Zutphen;Wijk 05 Warnsveld;52
1896;Zwartewaterland;Gemeente;
1896;Zwartewaterland;Wijk 00 Genemuiden;52
1896;Zwartewaterland;Wijk 01 Kamperzeedijk;52
1896;Zwartewaterland;Wijk 02 Hasselt;53
1896;Zwartewaterland;Wijk 03 Landelijk gebied Hasselt;48
1896;Zwartewaterland;Wijk 04 Zwartsluis;55
1896;Zwartewaterland;Wijk 05 Mastenbroek;50
642;Zwijndrecht;Gemeente;
642;Zwijndrecht;Wijk 01 Walburg;55
642;Zwijndrecht;Wijk 02 Centrum;54
642;Zwijndrecht;Wijk 03 Noord;53
642;Zwijndrecht;Wijk 04 Heer Oudelands Ambacht;54
642;Zwijndrecht;Wijk 05 Kort Ambacht;55
642;Zwijndrecht;Wijk 06 Nederhoven;57
642;Zwijndrecht;Wijk 07 Verspreide bebouwing;49
642;Zwijndrecht;Wijk 08 Bebouwde kom Heerjansdam;53
642;Zwijndrecht;Wijk 09 Landelijk gebied Heerjansdam;51
193;Zwolle;Gemeente;
193;Zwolle;Wijk 10 Binnenstad;34
193;Zwolle;Wijk 11 Diezerpoort;42
193;Zwolle;Wijk 12 Wipstrik;42
193;Zwolle;Wijk 13 Assendorp;39
193;Zwolle;Wijk 14 Kamperpoort-Veerallee;42
193;Zwolle;Wijk 20 Poort van Zwolle;46
193;Zwolle;Wijk 21 Westenholte;49
193;Zwolle;Wijk 22 Stadshagen;46
193;Zwolle;Wijk 30 Holtenbroek;48
193;Zwolle;Wijk 31 Aalanden;51
193;Zwolle;Wijk 32 Vechtlanden;47
193;Zwolle;Wijk 40 Berkum;49
193;Zwolle;Wijk 41 Marsweteringlanden;49
193;Zwolle;Wijk 50 Schelle;45
193;Zwolle;Wijk 51 Ittersum;47
193;Zwolle;Wijk 52 Soestweteringlanden;53
